Group 1,Group 2,Permutation Test Threshold,DOTNB Threshold,Sensitivity Average,Sensitivity Standard Deviation,Specificity Average,Specificity Standard Deviation,Precision Average,Precision Standard Deviation,Accuracy Average,Accuracy Standard Deviation,F1 Average,F1 Standard Deviation
50,5,0.05,0.025,0.66665,0.015129166092903702,0.9933222224,0.0005327414413645466,0.9173024586000003,0.006378212265336507,0.9606549999999998,0.0016063156601365729,0.7720651366,0.0110616289897936
50,10,0.05,0.05,0.76275,0.008260515184364168,0.9939833334999999,0.0004934758240167144,0.9337443414,0.004948513126489255,0.9708600000000001,0.000813019064967109,0.8395989067999998,0.005068539821929808
50,15,0.05,0.05,0.79995,0.0069580089744760015,0.9954555556999999,0.0005203670270092813,0.9513728395,0.005427746770410237,0.9759049999999998,0.0009331696285004052,0.8691004819,0.0052913461607616
50,20,0.05,0.05,0.8256499999999999,0.01179465509834387,0.996761111,0.00022075140416714353,0.9658832011999999,0.002536833322219088,0.97965,0.0012933591062724175,0.8902457592999999,0.007622546670091298
50,25,0.05,0.05,0.8347,0.005841422962106256,0.9968333335,0.0002143673660493719,0.9669892313999998,0.002126743571147047,0.98062,0.000571644800359231,0.8959763498000001,0.003375887279070384
50,30,0.05,0.05,0.85315,0.010146291057436821,0.9971333335000001,0.00029536887030862823,0.9706545287000001,0.002932889945305318,0.9827349999999999,0.0010222660014779978,0.9080864503000001,0.005892988205147657
50,35,0.025,0.1,0.8692500000000001,0.008330832958220773,0.9960777779000001,0.00038507836766774555,0.9609752258,0.003811941299507785,0.983395,0.0010012353480686768,0.9127984650000001,0.005523254881851665
50,40,0.025,0.1,0.8789,0.006022181221672619,0.9963444444999998,0.00035985062249161765,0.9639341201,0.0033423676806360364,0.9846,0.0005710613899670538,0.9194400846,0.003190571751273919
50,45,0.025,0.1,0.8868500000000001,0.007245880055436872,0.9964666666000002,0.0005636448652799865,0.9653924214999998,0.0054534239949691685,0.9855049999999999,0.0010534203550551244,0.9244447074,0.005587675504132842
50,50,0.025,0.1,0.8840999999999999,0.0033895263517029713,0.9975055553999999,0.00030815402059943925,0.9752458674000002,0.002955638629917361,0.986165,0.0003866163760398982,0.9274330079,0.0020717828444996897
50,55,0.01,0.1,0.8849,0.00492047874816172,0.9983833330999999,0.00024350258756528678,0.9838302441,0.0023757086050738706,0.9870349999999999,0.0005033498893524286,0.9317380047,0.0027887362183363915
50,60,0.01,0.1,0.88705,0.005155633380638656,0.9986222223000001,0.00012776430739543017,0.9862154431000001,0.0012543976095658607,0.987465,0.0005174993290387636,0.9340004511,0.002888443619453691
50,65,0.01,0.1,0.8862,0.004595891885393115,0.9985111112,0.00027691210641236127,0.9851142142999999,0.0027070361357072574,0.9872800000000002,0.00046139883927994824,0.9330342675999999,0.0025419314599912394
50,70,0.01,0.1,0.8929499999999999,0.006361559906535861,0.9986722222,0.00027020529257824405,0.9867999171000001,0.002653625991316795,0.9881,0.0006823163163486094,0.9375202408,0.0037472317001594826
50,75,0.01,0.1,0.8817999999999999,0.004263540521418536,0.9989277777000002,0.00025126556732363525,0.9891799450000001,0.0025125247674583715,0.9872150000000002,0.0004921889880929829,0.9324026833000001,0.0027014209849665787
50,80,0.01,0.1,0.8861999999999999,0.0060286353716611915,0.9988111109,0.00021627864717456305,0.9880760535999998,0.002122717604104557,0.9875499999999999,0.0005976807025680474,0.9343577612,0.00333259073331742
50,85,0.01,0.1,0.8870999999999999,0.006288437361097325,0.9986666666000001,0.00035233887736008,0.9866720808,0.0034322947376810888,0.98751,0.0005853773711604143,0.9342235825999999,0.003257861491955723
50,90,0.01,0.1,0.88545,0.007331249703987875,0.9990277779,0.00013159889124022897,0.9902218529999999,0.001254246885239994,0.9876699999999999,0.0006621513757777987,0.9348923978999999,0.0037546732264656622
50,95,0.01,0.1,0.88465,0.00657457222943059,0.9990611111000002,0.00017849011261657785,0.9905429444999999,0.0017748133242702236,0.98762,0.0006507260901826873,0.9345936048999999,0.00365198308355318
50,100,0.01,0.1,0.8793999999999998,0.006423913656538879,0.9990555556,0.0002939723259001711,0.9904361986000001,0.0029323885703488486,0.9870899999999999,0.0006694940046200649,0.9316075836,0.003738355751754382
55,5,0.1,0.025,0.6866999999999999,0.00958644876896547,0.9891222222,0.0010142333745234721,0.8753148055000001,0.010269214750885988,0.95888,0.0013055862880543606,0.7695702633,0.0075964877737669445
55,10,0.05,0.05,0.7674000000000001,0.01283398266755533,0.9943277776999999,0.0006765977810626701,0.9376296073000001,0.007347904001454064,0.9716349999999998,0.0015872845435592955,0.8439742377,0.00945957756667005
55,15,0.05,0.05,0.8012,0.007103207413243369,0.9958388888999998,0.0003781134871844424,0.955363323,0.0038161737533875706,0.976375,0.0007068120919546599,0.8714961196,0.004249069140667852
55,20,0.05,0.05,0.82255,0.007896729280742329,0.9967888889000001,0.0005378664971201603,0.966050027,0.005747431776027474,0.9793649999999999,0.0011976945446240499,0.8885357816000001,0.006671944652920419
55,25,0.05,0.05,0.8365500000000001,0.008785878821533269,0.9971666665999999,0.00037405579346615463,0.9704433257,0.003723191381710159,0.981105,0.00081016116366505,0.8985058041,0.004798061473175604
55,30,0.025,0.1,0.8624,0.008520563361656314,0.9958,0.0004851709935725886,0.9580240328,0.004711333958229485,0.98246,0.0009811557810392212,0.9076786239999999,0.005434089700336531
55,35,0.025,0.1,0.8743000000000001,0.007379400758568088,0.9963111111,0.00029303772656564517,0.9634300341000002,0.0026884461058396722,0.9841099999999999,0.0006636598861197354,0.9166838710999998,0.0037950784523512597
55,40,0.025,0.1,0.87765,0.00417698721834553,0.9964666664999999,0.00045752369491964406,0.9650575463000001,0.004307408008070119,0.9845849999999998,0.000460102645552538,0.9192688889000001,0.002433901101106233
55,45,0.01,0.1,0.8745999999999998,0.007845026733188626,0.9983555555000001,0.00029303752855461615,0.983365243,0.002923352371411966,0.98598,0.0008377217782640003,0.9257815301000001,0.00469576949028457
55,50,0.025,0.1,0.8904500000000001,0.005932256456582659,0.9968333334999999,0.00033126948321210133,0.968989438,0.0031986504031606485,0.986195,0.0007338823702292809,0.9280525683,0.003966974980888649
55,55,0.025,0.1,0.889,0.0037342260837346765,0.9976833333,0.0006006682811258643,0.9771148984,0.0057962423418282255,0.986815,0.0006561884891807486,0.9309661972000001,0.0033511098364835414
55,60,0.01,0.1,0.8919499999999999,0.006264760348347131,0.9983277775999999,0.00017262986563049197,0.9834033203000001,0.001744506759122945,0.9876900000000001,0.0007206478566771211,0.9354387450999999,0.003946003562628192
55,65,0.01,0.1,0.88995,0.004991381460967394,0.9984666667000001,0.00031229938152961756,0.9847331726,0.003097776465903213,0.9876149999999999,0.0006536436337944489,0.9349395999000001,0.003523214582594122
55,70,0.01,0.1,0.8893500000000001,0.008717957202107487,0.9988666667,0.0002906877616274895,0.9886888083,0.0027757574314865737,0.9879150000000001,0.0006604081229731315,0.9363605165,0.0038221656311978277
55,75,0.01,0.1,0.8887499999999999,0.006494655922799585,0.9989055556,0.0003261045108384032,0.9890541651,0.0032345069381755393,0.9878900000000002,0.0006244108334172891,0.9362067749999999,0.0034705929683137883
55,80,0.01,0.1,0.8882999999999999,0.0053030389610318925,0.9988555556,0.0002459550445725787,0.9885427526000001,0.002442802186482352,0.9878000000000002,0.000574939610355336,0.9357357944,0.003171179936753791
55,85,0.01,0.1,0.89115,0.0071958707294917205,0.9989222222,0.00015090023503244412,0.9892358448999999,0.0014747445097438479,0.988145,0.0007057108315576434,0.9376198106,0.00395372781847502
55,90,0.005,0.1,0.8814,0.011293557652238911,0.9993611111,0.00029192377497880886,0.9935108617999999,0.0029834653955629897,0.987565,0.0012662389628782958,0.9340747650000001,0.00703230297627148
55,95,0.01,0.1,0.8889000000000001,0.006149977416399383,0.9989944446000001,0.00025720079744397426,0.9899326346,0.0025272253524429313,0.9879849999999999,0.0005735125688829056,0.9366858969999999,0.0032126369552612543
55,100,0.01,0.1,0.8919499999999999,0.0068978660146131856,0.9990222222,0.00029997735122569923,0.990225258,0.003016977029817006,0.9883149999999998,0.0008841348564808587,0.9385137821999999,0.004787978942339099
60,5,0.1,0.025,0.68635,0.009600491885546507,0.9891055554000001,0.0007902224397297685,0.8750092452,0.008809231200398141,0.9588300000000001,0.0014608216865860198,0.7692617477,0.008607708031584714
60,10,0.05,0.05,0.7624000000000001,0.007784600182411437,0.9947777775999999,0.000590273087853649,0.9419763946999999,0.006118310925297594,0.9715399999999998,0.0008315981935739886,0.8426967761,0.004987226235562116
60,15,0.05,0.05,0.80665,0.011267085791020781,0.996361111,0.0003574121281592683,0.9609728014,0.003921242941373032,0.97739,0.0012931013537658684,0.8770449285999999,0.007642736055736273
60,20,0.05,0.05,0.8219999999999998,0.005451809077932034,0.9966277778,0.0005580499844864218,0.9644172862,0.0057215095790988406,0.9791649999999998,0.0007884760265502356,0.8875186553000001,0.004314660960825495
60,25,0.025,0.1,0.8511000000000001,0.00902096324001921,0.9957944443999999,0.000394622524920049,0.9574419071000001,0.003726705111359706,0.981325,0.0008606360696859377,0.9011154301000002,0.004975924244374871
60,30,0.025,0.1,0.8612500000000001,0.009120337469389806,0.9964777778,0.0003696288517769598,0.9644993827,0.003747408397966435,0.9829549999999999,0.0010568427823790406,0.9099354798999999,0.005923292377800285
60,35,0.01,0.1,0.8583500000000001,0.005840709622031296,0.9980499999999999,0.00018040122939344406,0.9799632058999999,0.0018560018112351783,0.9840799999999998,0.0006416991333777581,0.9151253402999998,0.003637988338130668
60,40,0.025,0.1,0.88125,0.007663948793612262,0.9965999999999999,0.00032160418165366983,0.9664470010999999,0.0030970631610240397,0.9850650000000002,0.000836012360355202,0.9218683476,0.004618490452958815
60,45,0.025,0.1,0.8887500000000002,0.0031906982865127814,0.9970666667,0.000444290094185753,0.9711616832000001,0.004290894575415815,0.9862350000000001,0.0006315985011592968,0.9281269386,0.003262848624087317
60,50,0.025,0.1,0.8958,0.00496207841758091,0.9972888889,0.00045797300733327773,0.9734992397,0.004376039440557296,0.9871399999999999,0.0006703233050799565,0.9330253316,0.0035341426039412214
60,55,0.025,0.1,0.8974500000000001,0.00696997529088559,0.9975333333,0.0004383843870190091,0.9758701991000001,0.004215704266793929,0.9875250000000001,0.0008609587678861244,0.9350052912000001,0.0046144240260554215
60,60,0.025,0.1,0.8952,0.002463060426921488,0.9979222222,0.00044843878576875096,0.9795555435000001,0.004341577859932391,0.98765,0.0004690415759823597,0.935474231,0.0023851306795836308
60,65,0.01,0.1,0.8905999999999998,0.0057047738293857465,0.9986111112,0.00030541520907038916,0.9861618773,0.0030318293133211357,0.98781,0.0006987290048525305,0.9359399151,0.003790112755297679
60,70,0.01,0.1,0.89055,0.004957878130365409,0.9987277776999999,0.0003614197953211717,0.9873257633000001,0.0035109617139988396,0.98791,0.0004376706016578712,0.9364310442000001,0.002411757577123594
60,75,0.01,0.1,0.89375,0.005078549661730879,0.9987944445,0.0003474873999750131,0.9880099452,0.003442513563357564,0.9882899999999999,0.0006850790708621159,0.9385129370999999,0.0036739445083202437
60,80,0.01,0.1,0.8947999999999998,0.00623698645180507,0.9988833334,0.00029796981231930094,0.9888902719000001,0.0029744276652000873,0.988475,0.0008080325901018273,0.9394883144999999,0.004355010294183084
60,85,0.01,0.1,0.88745,0.004431265181763687,0.9987277778000001,0.0003244176777392517,0.9872797402,0.0031681182776337265,0.9875999999999999,0.00035512126254438306,0.9346955476,0.0019892697136452402
60,90,0.01,0.1,0.8964500000000001,0.004603440742169556,0.9989611110000001,0.00027845604845128525,0.9896884690000001,0.0027071505496733842,0.98871,0.00044083254568298984,0.94075557,0.0024227190966583127
60,95,0.01,0.1,0.8936499999999998,0.006137543844604659,0.999,0.00026319773557366253,0.9900443934999998,0.002559714545240314,0.988465,0.0005110175035053908,0.9393651427999998,0.002890668352299282
60,100,0.005,0.1,0.8894,0.004445971959725641,0.9994499998999998,0.00015371487197294984,0.9944663589999999,0.0015384676862029538,0.9884450000000001,0.00048272950787969256,0.9389980324,0.002671955334146049
65,5,0.05,0.05,0.6900000000000001,0.016457014715109578,0.9877833333,0.0006205500749120496,0.8625588866999999,0.006096544250196425,0.958005,0.0016264224543457424,0.7665994921,0.011020409022958873
65,10,0.05,0.05,0.76305,0.006676867196189809,0.9946444445999999,0.0003903852474501375,0.9406148434,0.0037885091115529243,0.971485,0.000532838311935879,0.8425547697000001,0.0035193539901147244
65,15,0.1,0.05,0.8182500000000001,0.0070168448116736185,0.9941111110000002,0.0006702579760496757,0.9391910098999998,0.006690065236127825,0.976525,0.0010602017627686553,0.8745439164000001,0.0057686623058064174
65,20,0.05,0.05,0.8221999999999999,0.01079403127247234,0.9972944445000002,0.0002593253183038468,0.9712396837,0.002710058725216736,0.9797849999999999,0.0010974844974860573,0.8904927209,0.006541335176705576
65,25,0.025,0.1,0.85045,0.007181960425646719,0.9958222223,0.0005333847215470216,0.9576905655000001,0.005125674785589385,0.9812850000000001,0.0007731788638830857,0.900867154,0.004306348931744038
65,30,0.025,0.1,0.86255,0.008111891134487554,0.9963611110999999,0.0004908281815880073,0.9634282399,0.00485875122678484,0.9829800000000001,0.0010261037417770716,0.9101858408,0.005632375722490892
65,35,0.025,0.1,0.8705,0.006324555320336746,0.9965611110999999,0.00042265243368319095,0.9656916613,0.003954316283890812,0.9839549999999999,0.0005693319672114813,0.9156090619999999,0.0032107074768779643
65,40,0.025,0.1,0.8819999999999999,0.006346477588219906,0.996688889,0.0005265253730353378,0.9673297271999999,0.005092194626558462,0.9852199999999998,0.000906213121855007,0.9226854389,0.00481898019756319
65,45,0.025,0.1,0.89025,0.007771922399109369,0.9972555555,0.00027616816361665454,0.9730041616999999,0.0027083536969610437,0.9865550000000001,0.0008687315145914892,0.9297750519000001,0.004754386124018976
65,50,0.05,0.1,0.9043499999999998,0.005807322963293848,0.9957722223,0.0003753829223724758,0.9596249573,0.0035643232992962387,0.9866299999999999,0.0008045702786788438,0.9311618723999999,0.004243969373832081
65,55,0.025,0.1,0.8997999999999999,0.00584617633823832,0.9972388888999999,0.00035817901299472094,0.9731346946,0.0034029485006700777,0.9874950000000002,0.0006681026201947636,0.935020679,0.003589091284391889
65,60,0.025,0.1,0.8979999999999999,0.005562773089426212,0.9975777778000001,0.00026345811806171,0.9763003286000002,0.002565782581928642,0.98762,0.0006663332499583003,0.9355075103000001,0.0035891729707832314
65,65,0.025,0.1,0.8993,0.005750362307426089,0.9981444445000001,0.00039648674205527225,0.9817853060999999,0.003800636183593048,0.98826,0.0006163512706962493,0.9387207274,0.003329556143665912
65,70,0.01,0.1,0.89645,0.005479507277118997,0.9988944445,0.00018040128071927918,0.9890235102999998,0.0017786785474369425,0.98865,0.0005953523699830684,0.9404564865999999,0.0032638483184172936
65,75,0.01,0.1,0.8958499999999999,0.0036442496560410834,0.9987055556000002,0.00032293433911562906,0.9871696934,0.0031693075144525046,0.98842,0.0005006662228138249,0.9392907965000001,0.002657071894347876
65,80,0.01,0.1,0.8956,0.005556777643362907,0.9989222219999998,0.0003535047763273207,0.9893006188,0.0034624068260507555,0.98859,0.000569014743023224,0.9401085590999999,0.0030958854118773253
65,85,0.01,0.1,0.8951499999999999,0.007845911886666413,0.9989499999,0.00014918607662800404,0.9895524016999999,0.0014976941715036589,0.9885700000000002,0.0008219894565422585,0.9399717595,0.004528776546231855
65,90,0.01,0.1,0.89435,0.006802981372571565,0.9989333334999999,0.0002854495912342965,0.9893851482999999,0.002826449243465212,0.988475,0.0007443304224454253,0.9394573585,0.004083884055714414
65,95,0.01,0.1,0.90115,0.005349195162722056,0.9988722223,0.0002759818489192655,0.9888740550000001,0.002648636449270406,0.9891000000000002,0.0004881939505292301,0.942964584,0.002692583607489466
65,100,0.005,0.1,0.8859999999999999,0.0023804761428476294,0.9994944446,0.00016656387118005664,0.9948951696,0.0016683471039451807,0.9881449999999999,0.00021402232489989035,0.9372923423999999,0.0011890501014008522
70,5,0.1,0.025,0.6822,0.01125759003221085,0.9883944444999999,0.0009279423358905819,0.8673124088999999,0.00890490370301211,0.9577749999999998,0.001208362068623838,0.7636318912000001,0.007570432698202945
70,10,0.05,0.05,0.76695,0.012658879185070925,0.9952222222,0.00034446451355329895,0.9469063640999998,0.0037514594065598513,0.972395,0.0013315508919218041,0.8474335299,0.008358173992500845
70,15,0.05,0.05,0.79405,0.006006709211836002,0.9962888889,0.0007214147506976032,0.9596966227999999,0.007467335668803865,0.976065,0.0007810427502882024,0.869023418,0.004275022478395423
70,20,0.05,0.05,0.8233999999999998,0.007374128950444084,0.9976555555000001,0.0003482267917480947,0.9750148730999999,0.003715435022470314,0.9802299999999999,0.0009034501769451543,0.8928033719999998,0.00518744226414792
70,25,0.025,0.1,0.8511,0.0059712273073092605,0.9962888889,0.0005813754489313071,0.9622765694,0.005645518715592015,0.98177,0.0006791334347697972,0.9032593923000001,0.003692520253733086
70,30,0.025,0.1,0.86525,0.007927623996016845,0.9964444443000001,0.0004786240366404671,0.9643409199999999,0.004749447415899541,0.983325,0.0010239493260031111,0.9120973114999998,0.005595065374809438
70,35,0.025,0.1,0.87425,0.00888272355630733,0.9970277778,0.00029773964192891247,0.9703229449,0.002801212524069562,0.9847499999999998,0.0008504900548115288,0.9197592460000001,0.004828350768499442
70,40,0.025,0.1,0.8798999999999999,0.004903513479582194,0.9970166665999999,0.0002986595609274377,0.9703966050999998,0.0028658845093832083,0.985305,0.0005428576649955605,0.9229268918999999,0.002975691011721436
70,45,0.025,0.1,0.893,0.005547772325697762,0.9974555556,0.0004269713919542829,0.9750167600000001,0.004052111319983401,0.98701,0.0006003702561290343,0.9321941007000001,0.003239834215088628
70,50,0.05,0.1,0.9031499999999999,0.005082923480745231,0.9960999999999999,0.00026937903495260443,0.9625920888999999,0.002543106770292561,0.986805,0.0006107600001455297,0.9319179427,0.0032609987004396323
70,55,0.025,0.1,0.90005,0.004681227284472401,0.9973666666,0.000294205506593293,0.9743469969999999,0.0028304598125406,0.987635,0.0005963080859198049,0.9357205242000001,0.00318621588290647
70,60,0.025,0.1,0.9052,0.005963779562212758,0.9975333333,0.00045827258976461385,0.9760810325,0.004342448513896113,0.9883,0.0006920179830675489,0.9392911333999999,0.0036786507030252074
70,65,0.025,0.1,0.90305,0.005524943438624505,0.9978555557,0.00033864088030865727,0.9790782025,0.003278398020404511,0.9883749999999999,0.0007177317666711586,0.9395215503,0.003829876881569223
70,70,0.025,0.1,0.9032,0.004510481620009599,0.9981500000000001,0.00026969746043421056,0.9819082679000001,0.0025671783346211618,0.988655,0.0004450031210876787,0.9409028394999999,0.002424953629983576
70,75,0.01,0.1,0.8989,0.006979334575094622,0.9988611111000001,0.00021476686725453375,0.9887304925,0.002098788345828618,0.988865,0.0007075191399060051,0.9416637366,0.0038934126639455766
70,80,0.01,0.1,0.89435,0.005270726283497904,0.999,0.00022980881002114772,0.9900420523,0.0022673016366084463,0.988535,0.0005568013809050658,0.9397577742,0.0030564758399675204
70,85,0.01,0.1,0.8998999999999999,0.004846533698313542,0.9989277777999999,0.0002606443256085898,0.9893930626999999,0.0025642933743642636,0.989025,0.0005874852244004828,0.9425209582,0.0031690133261287464
70,90,0.01,0.1,0.9000999999999999,0.005037636129950026,0.9990500000000001,0.0001212927961046876,0.9905950001000001,0.001162017946193459,0.989155,0.0004468718434231868,0.9431733023000002,0.0024987511780657484
70,95,0.01,0.1,0.8974,0.004835057163858348,0.9989833333,0.0002796848267818707,0.9899077073000001,0.002773167271368033,0.988825,0.0006347571714180662,0.941381778,0.0034144827591870213
70,100,0.01,0.1,0.89795,0.008091319079386542,0.9990500000000001,0.00020529674731525638,0.9905652615000001,0.002050626389697841,0.98894,0.0008937436868464053,0.9419717599,0.004893838295260656
75,5,0.05,0.05,0.68685,0.008831918125626906,0.9881444442999999,0.0007721133921003269,0.865594118,0.00753241534009661,0.958015,0.0010488220906225078,0.7658935664000002,0.006396622463259714
75,10,0.05,0.05,0.7607999999999999,0.006083675789447613,0.9948388890000002,0.00031584805388244525,0.9424578404,0.003520878585573466,0.9714349999999999,0.0007710202476084641,0.8419328871999999,0.004599925917629963
75,15,0.1,0.05,0.8148,0.011321562514855346,0.9946111110999999,0.0006350527472341675,0.9438330853,0.0064479276417148765,0.9766300000000001,0.0013802576249059774,0.8745483959,0.007879588539601802
75,20,0.025,0.1,0.8347,0.007832269431297967,0.9954444444,0.0005524604424449756,0.9531832106,0.005657398696006823,0.97937,0.0011245245909074322,0.8900037737000002,0.006192698252124591
75,25,0.025,0.1,0.85185,0.00735621430417094,0.9960944445,0.0004190672255214695,0.9604024589,0.003939876743993121,0.98167,0.0006019413038937596,0.9028491026,0.003557979625399824
75,30,0.025,0.1,0.8618,0.005735852159880017,0.9967111112000001,0.0004639249895024262,0.9668116877999999,0.004517554064027828,0.9832199999999999,0.0007083627444874352,0.9112776147,0.003860957082131169
75,35,0.05,0.1,0.8876999999999999,0.004270050741306637,0.9952111110999999,0.00048062584057492145,0.9537102196000001,0.004462656317624893,0.98446,0.0006607235091591254,0.9195147478999999,0.0034229698963024005
75,40,0.05,0.1,0.8993500000000001,0.007344877277546739,0.9954444445,0.0005347972539951408,0.9564446327,0.004644707097650152,0.9858350000000001,0.00047495613832578953,0.926988107,0.002705350170709969
75,45,0.025,0.1,0.8880999999999999,0.0041753243386991505,0.9972166668,0.000362367313969259,0.972574886,0.0035016877930671097,0.986305,0.0005861598189345066,0.9284144340000001,0.0031126327467785593
75,50,0.025,0.1,0.8977499999999999,0.005917253492025579,0.9976666667,0.00038311410979612954,0.9771574577,0.0036515871942707375,0.987675,0.00064042086856136,0.9357589918,0.0034605911592988656
75,55,0.025,0.1,0.8975500000000001,0.007653793540170492,0.9977111110999999,0.00038915331539223196,0.9775698978999999,0.003768401643206912,0.9876949999999999,0.0008973572309844058,0.9358373165,0.004872328945670311
75,60,0.025,0.1,0.9050499999999999,0.004827295078797018,0.9975722222,0.00039808371675055754,0.9764444197,0.003733863022772706,0.9883200000000001,0.0005100108931298508,0.9393812630999999,0.002723901144272897
75,65,0.025,0.1,0.9053999999999999,0.0058204619900638285,0.9978833333999999,0.00038172410407581996,0.9794061914000001,0.0036349544727204554,0.988635,0.0006523674833507209,0.9409381126999999,0.003494665360823455
75,70,0.01,0.1,0.8941500000000001,0.0035827518908111903,0.9990555555,0.00022680459674121492,0.9905847941000001,0.002257557679499809,0.988565,0.00047319833755694657,0.9398972816000001,0.002548718048524449
75,75,0.01,0.1,0.89875,0.00748795328807842,0.9992555556000001,0.00019633126383189402,0.9926058104000001,0.0019164773995827983,0.9892049999999999,0.0007380341756615653,0.9433326998,0.004087373282343515
75,80,0.01,0.1,0.90055,0.005278099405404688,0.9989777777000001,0.00018921556065799462,0.9898897358,0.0018574104223301798,0.9891349999999999,0.0005617680422855448,0.9431011606999998,0.0030730899547126897
75,85,0.01,0.1,0.9008,0.005323950079071406,0.9989611109999998,0.00015504789295067847,0.9897269529000001,0.0015342053001241435,0.9891449999999999,0.0005804452314100438,0.9431651357999999,0.0031661432714373237
75,90,0.01,0.1,0.9006500000000001,0.0054060151683101975,0.9990833335,0.00017616927224389155,0.9909284924999999,0.0017130492160749898,0.98924,0.0005114250243736056,0.9436253561999999,0.0028304174579167163
75,95,0.01,0.1,0.89735,0.003659462619930244,0.9991722222,0.00017849010915815607,0.9917677571999999,0.0017668025602558446,0.98899,0.00042413310279779283,0.9421957772,0.0023019772335883
75,100,0.01,0.1,0.9016500000000001,0.005897504180206706,0.9991666666000001,0.0002283115906865465,0.9917642915999998,0.0022134392408473093,0.9894149999999999,0.0004625112611241675,0.9445481352000001,0.002622688214704981
80,5,0.05,0.05,0.69055,0.013795027284415827,0.9885111113,0.00044736682671011273,0.8697310374,0.005610765957391715,0.9587150000000001,0.0015572500691211411,0.7698055937,0.010168945352070982
80,10,0.05,0.05,0.7581,0.003397711648219215,0.9949333333999999,0.00027691199941227095,0.9432625118000001,0.003093851632397665,0.9712499999999998,0.0005416025603090522,0.8406036741999999,0.003096342004583884
80,15,0.1,0.05,0.81845,0.0077654863194636875,0.9941055555999998,0.0005214533299430713,0.9391452025,0.005143062379626498,0.97654,0.0009383200117467724,0.8746337416,0.005306606684189246
80,20,0.05,0.05,0.8183,0.009378462323619764,0.9976111111,0.000573775425304374,0.9744306799,0.006013553404758213,0.9796799999999999,0.0010565141845816704,0.8895334618999999,0.00612759988189649
80,25,0.025,0.1,0.8522500000000001,0.00617904163730555,0.9963388888999999,0.00043622819675420455,0.9628039389999999,0.004194397939232057,0.9819299999999999,0.0005652924513519937,0.9041405138,0.0032252203424570024
80,30,0.025,0.1,0.8646499999999999,0.008478895368305138,0.9968611113,0.00028598967217833513,0.9683603514,0.002880930915841618,0.98364,0.0009462792634547445,0.9135539412,0.0053113255912307054
80,35,0.025,0.1,0.8734,0.005952590472502967,0.9969166666,0.00038778501178309346,0.969209738,0.0038237779462849683,0.9845649999999999,0.0007937428914817266,0.9188058482999999,0.004311825073195034
80,40,0.025,0.1,0.88215,0.005602826667555095,0.9971166666999999,0.0003103717309704071,0.9714324241,0.0029796433836121014,0.9856199999999999,0.0006051629716218965,0.9246304662,0.0033346967543761187
80,45,0.05,0.1,0.9029,0.0036575644598253864,0.9961055555,0.0005207952377837918,0.9626574008000002,0.004739117924558373,0.986785,0.0004933164411522424,0.9318106793,0.002495988979172657
80,50,0.025,0.1,0.8955500000000001,0.0053043483210580365,0.9976555556,0.0003664609426619945,0.9769900440000001,0.00355765480251303,0.9874449999999999,0.0006567808699338679,0.9344903156000001,0.0035207290257281104
80,55,0.025,0.1,0.9042,0.0049844201713383435,0.9975666665,0.00032266908987976025,0.9763537453000002,0.0031164285822858173,0.9882299999999999,0.0006832113712298641,0.9388877849999998,0.0036249295038123215
80,60,0.025,0.1,0.90105,0.004621507690498127,0.9976833332999998,0.00029168868558869017,0.9773879852999998,0.0028199100096058744,0.98802,0.0005735852159880051,0.9376619750999999,0.0030677212403155993
80,65,0.01,0.1,0.8989,0.007362819508253009,0.9990111112,0.00023099947564961853,0.9901988244,0.0022669092522750586,0.9889999999999999,0.0007810249675906639,0.9423288240000002,0.004289455691706848
80,70,0.01,0.1,0.90245,0.005974250301641774,0.9990500000000001,0.00020022289362885322,0.9906159454999999,0.0019695036274176582,0.98939,0.0006522610247780021,0.9444708803999999,0.0035469953038358894
80,75,0.01,0.1,0.89865,0.0042429680387410275,0.9989166666999999,0.0002446267824435243,0.9892719907,0.0023994689040051586,0.9888899999999999,0.00047539457296018914,0.9417801145,0.002577496776600655
80,80,0.01,0.1,0.9058499999999998,0.00530748946720053,0.9992888888,0.00013808415556930016,0.9929859790999999,0.001347466242922642,0.9899450000000002,0.0005423457281927157,0.9474110052,0.002977766404926757
80,85,0.01,0.1,0.89915,0.005328383119358694,0.9990333334000001,0.0002388818184427074,0.9904235506999999,0.0023474511139795476,0.989045,0.0005423457281927078,0.9425729738000002,0.0029697843536291004
80,90,0.01,0.1,0.9033,0.005401645839721254,0.9990888888999999,0.00018739412337665426,0.9910001269000001,0.0018749708098795975,0.9895099999999999,0.0006649143637425241,0.9451148866000001,0.003590968435115693
80,95,0.01,0.1,0.9028499999999999,0.0047437092847030324,0.9991722223,0.00015592983763936018,0.9918176755999999,0.00152514945617786,0.9895400000000001,0.0004971027168615416,0.945238815,0.0027190670583479375
80,100,0.005,0.1,0.8962,0.004137900702315403,0.9996222222,0.0001073437576416214,0.9962222502,0.001066832022669586,0.9892799999999999,0.0004083843505544399,0.9435627648,0.002265221365235349
85,5,0.05,0.05,0.6865,0.011902380714238074,0.9887722221,0.0009149159397549351,0.8717647382999999,0.008999867832025853,0.958545,0.001351018134593338,0.7680539060999999,0.00848445126426481
